VM;PD;TYPE;DATE;TIME;ID;UUID;STATE;SIZE;GB
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-12;11:40:01;570310902;ab446a57-7930-463b-8856-f96402d4c23f;AVAILABLE;689497600;0.6421446800231934
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-12;10:40:03;570134639;ffccd922-43ae-42dd-8ce1-e653aa332169;AVAILABLE;620041728;0.5774588584899902
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-12;09:40:03;569948580;bbd2cf40-6307-408b-b4f4-92d75e66bc29;AVAILABLE;570870784;0.5316648483276367
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-12;08:40:02;569761675;816e5a1b-6b6a-47f7-8c31-214259c11e0c;AVAILABLE;551994880;0.5140852928161621
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-11;18:00:19;566907617;4f65439c-117e-4d82-a856-45edde2d48f0;AVAILABLE;318935040;0.2970314025878906
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-10;18:00:10;561759522;9c79a668-3050-4805-9c03-851ce5e03bbb;AVAILABLE;378080256;0.3521146774291992
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-09;18:00:27;556767316;4e928b87-144e-4e52-9c7f-93207ca174b7;AVAILABLE;212196864;0.19762372970581055
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-08;18:00:03;552631473;d7789585-0d6f-46ff-a583-ddcb2ef89312;AVAILABLE;203133952;0.18918323516845703
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-07;18:00:11;548290031;cebd4225-743a-4f26-97a4-42a01c80f1f3;AVAILABLE;196005376;0.18254423141479492
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-06;18:00:15;543883541;eaf95562-3292-4397-9a04-2e0287f7fbb8;AVAILABLE;265082880;0.24687767028808594
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-05;18:00:10;539302287;f8d2dfc4-18ea-420a-a76f-34b704f8aabe;AVAILABLE;233670656;0.2176227569580078
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-04;18:00:20;534659809;490a16a2-8cf1-46e0-afa1-74953f0e0633;AVAILABLE;241539072;0.22495079040527344
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-03;18:00:05;529752122;0f09262e-5c70-4a69-9bd7-81e71007e499;AVAILABLE;192609792;0.1793818473815918
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-02;18:00:04;524926823;a1b042ed-6f83-4127-8ca9-e0870e9c80ca;AVAILABLE;185021440;0.17231464385986328
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2022-01-01;18:00:03;520761375;066f9fc6-d5df-4216-b435-35b9745af33b;AVAILABLE;197643776;0.18407011032104492
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2021-12-31;18:00:22;516692807;c7f7740c-5cc8-4b2e-acd8-ba6f2995e524;AVAILABLE;218649600;0.20363330841064453
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2021-12-30;18:00:01;512538508;d40afb5f-2465-495f-bebb-9636252684fb;AVAILABLE;234587136;0.2184762954711914
SRVAAEXCHC04;SRVAAEXCHC04;SNP;2021-12-29;18:00:32;508250187;c70ffa61-4faa-4040-b705-38ea818e809e;AVAILABLE;227080192;0.2114849090576172
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-12;11:41:02;570311461;2128f528-7b6c-465e-b7ee-bbaa794b590d;AVAILABLE;617470464;0.5750641822814941
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-12;10:41:03;570143469;9f2b0e32-e270-47c1-88a0-dea0750694a0;AVAILABLE;677568512;0.6310348510742188
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-12;09:41:04;569957362;8f339de9-2321-4c14-911b-a09808e4dd6c;AVAILABLE;579059712;0.5392913818359375
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-12;08:41:02;569770468;86079556-358a-4953-b9f4-3b67655474e2;AVAILABLE;604876288;0.5633349418640137
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-11;18:00:40;566907917;dcd37400-7ef4-4597-b9cc-2dec6bca884e;AVAILABLE;224174080;0.20877838134765625
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-10;18:00:29;561759822;512e3096-2ca3-4b67-8198-84a257749dbc;AVAILABLE;215174656;0.20039701461791992
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-09;18:00:08;556767616;cb13e4f2-1a8f-4469-877b-d9ca88639d5d;AVAILABLE;168668672;0.15708494186401367
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-08;18:00:09;552631773;8cbbd070-2f3a-4701-8ee0-c6704e41b9ac;AVAILABLE;191012352;0.17789411544799805
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-07;18:00:11;548290331;45767e36-5cd3-498c-ab4c-1bc0ac2412d0;AVAILABLE;203446784;0.18947458267211914
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-06;18:00:36;543883841;10ab2bc1-1489-4eab-b8d6-89cbb5da3577;AVAILABLE;229270016;0.21352434158325195
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-05;18:00:20;539302587;1e4535c8-8efc-4a55-8ed3-536574178eb4;AVAILABLE;184376832;0.17171430587768555
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-04;18:00:15;534660109;e7408adc-67a8-4171-86b1-9aa4ff12d190;AVAILABLE;196312064;0.1828298568725586
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-03;18:00:08;529752422;daedfde5-4fad-4490-aba0-1425cf327f01;AVAILABLE;210406400;0.19595623016357422
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-02;18:00:10;524927123;2af88417-e34e-4a57-a490-7b63f8a9ee4b;AVAILABLE;157195776;0.14639997482299805
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2022-01-01;18:00:15;520761675;00897522-c357-475b-9630-438128daf2ab;AVAILABLE;154114048;0.14352989196777344
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2021-12-31;18:00:11;516693107;b2a3bf7c-ee16-4ce9-8d04-4adc27d6df38;AVAILABLE;166695936;0.15524768829345703
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2021-12-30;18:00:33;512538808;bb4a1adf-bd3f-4e76-8bb4-514ff2b0b0ce;AVAILABLE;181966848;0.16946983337402344
SRVAAEXCHC05;SRVAAEXCHC05;SNP;2021-12-29;18:00:08;508250487;35a3eb96-a890-49a6-b1fa-41dda2d57820;AVAILABLE;222715904;0.20742034912109375
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-12;09:34:15;569929416;25d7c109-812c-4883-b417-4efe6ddbd731;AVAILABLE;952070144;0.8866844177246094
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-11;09:34:15;565373195;8f8cb74a-081c-4e97-90b2-f2221136d99b;AVAILABLE;939230208;0.8747262954711914
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-10;09:34:15;560179164;3256dc2c-03e4-4d98-ab3a-8433eb0114c4;AVAILABLE;682835968;0.6359405517578125
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-09;09:34:15;555286797;70017bdf-7044-41d5-ba7c-b426061b2b56;AVAILABLE;838183424;0.7806191444396973
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-08;09:34:15;551171648;ca5ed940-965a-4afa-9079-2e430b3302c3;AVAILABLE;750288896;0.698760986328125
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-07;09:34:15;546687736;bf817a63-f334-47d0-816a-38d0bc8a635d;AVAILABLE;791915008;0.7375283241271973
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-06;09:34:15;542333016;f337404d-f1f2-4c9d-a397-dfc6aab18103;AVAILABLE;884083200;0.823366641998291
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-05;09:34:15;537787854;77fd7f90-d113-4fe4-a8be-6939855004a8;AVAILABLE;864816128;0.8054227828979492
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-04;09:34:15;533156347;070aa6f8-f7b0-4960-8086-9edfb840ad5e;AVAILABLE;865562624;0.8061180114746094
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-03;09:34:15;528183034;238618d9-d889-4984-8f6d-e73b059c3ce2;AVAILABLE;1029873664;0.9591445922851562
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-02;09:34:15;523495231;f4938923-4ceb-4019-8db0-afb01c7679f0;AVAILABLE;722266624;0.6726632118225098
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2022-01-01;09:34:15;519386532;6ad1053d-4691-4a0b-91db-7d21826cc2ce;AVAILABLE;1086373888;1.0117645263671875
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2021-12-31;09:34:16;515244639;e1411599-78ea-4690-a547-4e05259d1147;AVAILABLE;694069760;0.6464028358459473
SRVAASEGOITDP;PD-SRVAASEGOITDP;SNP;2021-12-30;09:34:15;511010516;d22aae01-ea7c-49dc-b50d-3760bed9908b;AVAILABLE;1021616128;0.9514541625976562
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-11;18:00:19;566907489;b2b416b3-2f15-4b3e-9cc3-ffd2d721b2f5;AVAILABLE;735051776;0.6845703125
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-10;18:00:21;561759394;f7a01191-b0fa-4d16-93ff-a132b54ef017;AVAILABLE;612220928;0.5701751708984375
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-09;18:00:24;556767188;2dbdf55d-83a8-436f-918c-46224ad39e86;AVAILABLE;593494016;0.552734375
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-08;18:00:31;552631345;98fd3a80-b35b-4b36-8f30-cfdb3beef5b3;AVAILABLE;620609536;0.5779876708984375
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-07;18:00:10;548289903;9943d851-d3d8-46b7-b91f-5fb77bc4894d;AVAILABLE;608174080;0.56640625
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-06;18:00:03;543883413;c54fe190-4252-4203-844c-2ad66dcd0360;AVAILABLE;603832320;0.5623626708984375
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-05;18:00:11;539302159;b85e3501-fc82-4887-9c01-4b1a3607fa5f;AVAILABLE;772800512;0.7197265625
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-04;18:00:03;534659681;fc555c56-69db-4643-8e95-b83be482df66;AVAILABLE;561889280;0.5233001708984375
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-03;18:00:02;529751994;edc16018-7f62-44c5-a258-57b44536b08a;AVAILABLE;751828992;0.7001953125
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-02;18:00:06;524926695;e92927b5-c64e-4461-9847-f3851994b345;AVAILABLE;566083584;0.5272064208984375
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2022-01-01;18:00:28;520761247;07ec1a2a-41b8-4e65-b08c-4bc5f1762407;AVAILABLE;570146816;0.5309906005859375
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2021-12-31;18:00:17;516692679;972d9990-b94a-48e2-9b49-948fade70e0c;AVAILABLE;557694976;0.5193939208984375
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2021-12-30;18:00:31;512538380;ad3da4e6-dbfd-4e2d-b1c3-c3c900b2e862;AVAILABLE;560840704;0.5223236083984375
SRVAALFRAY04P;SRVAALFRAY04P;SNP;2021-12-29;18:00:03;508250059;65601efe-652e-464e-9604-71f03efcbcda;AVAILABLE;1258012672;1.1716156005859375
SRVADTKP;SRVADTKP;DRP;2022-01-12;11:53:01;NTNX-AGUAS-ADEXUS-01:77660398;f956dcec-130a-45c5-90bf-9dbc73a1bf8f;AVAILABLE;360902656;0.3361167907714844
SRVADTKP;SRVADTKP;DRP;2022-01-12;10:53:01;NTNX-AGUAS-ADEXUS-01:77641181;7e29d314-3a64-4e69-b13f-fc2bb6d03792;AVAILABLE;576856064;0.5372390747070312
SRVADTKP;SRVADTKP;DRP;2022-01-12;09:53:01;NTNX-AGUAS-ADEXUS-01:77619461;3c84b56f-d2ad-49af-a947-f59c9cffd63a;AVAILABLE;578652672;0.538912296295166
SRVADTKP;SRVADTKP;DRP;2022-01-12;08:53:01;NTNX-AGUAS-ADEXUS-01:77600418;4a5f3fd5-0329-4b71-83e1-f14b36ec2f75;AVAILABLE;651543552;0.6067972183227539
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-11;18:00:19;566908885;a1a4c58a-cc7d-4713-8e33-ded45a7851b4;AVAILABLE;3289464832;3.0635528564453125
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-10;18:00:25;561760790;0f06ea8e-a673-4411-b53c-194ed3cb3f0c;AVAILABLE;3246837760;3.023853302001953
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-09;18:00:24;556768584;6e7b3277-76eb-48f6-ad0d-14759803aa52;AVAILABLE;8273575936;7.7053680419921875
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-08;18:00:31;552632741;753da6ce-09f8-4c1e-9137-3cfcddda6acc;AVAILABLE;3387961344;3.155284881591797
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-07;18:00:24;548291299;a4c0296c-f724-4938-9fad-ad0b1e6519ea;AVAILABLE;4575543296;4.2613067626953125
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-06;18:00:14;543884809;316aaa6e-c21f-4d36-851b-9de0a4a7d655;AVAILABLE;3092119552;2.8797607421875
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-05;18:00:25;539303555;1d3a56d0-e5b3-4be4-b1a6-ad69eb972c9d;AVAILABLE;3360759808;3.1299514770507812
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-04;18:00:17;534661077;4e321609-6bd3-46b2-9d4b-0e871646fa6c;AVAILABLE;3050766336;2.84124755859375
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-03;18:00:30;529753390;655fba9c-6d7e-4023-8065-0b3601514499;AVAILABLE;3298156544;3.0716476440429688
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-02;18:00:16;524928091;241c1cdc-2f69-4664-a3eb-37c9a75cbd54;AVAILABLE;6156214272;5.733421325683594
SRVAAGIT02P;SRVAAGIT02P;SNP;2022-01-01;18:00:29;520762643;10b87b5b-56a7-4f4e-961e-b051ec5d081a;AVAILABLE;3310424064;3.0830726623535156
SRVAAGIT02P;SRVAAGIT02P;SNP;2021-12-31;18:00:22;516694075;c95a3472-4c2e-4faa-9779-1d58b38ce599;AVAILABLE;2949345280;2.7467918395996094
SRVAAGIT02P;SRVAAGIT02P;SNP;2021-12-30;18:00:34;512539776;1608accd-0272-48ba-ad2a-ce8455c4e569;AVAILABLE;3472072704;3.2336196899414062
SRVAAGIT02P;SRVAAGIT02P;SNP;2021-12-29;18:00:28;508251451;c9ba8b77-dd9c-4339-8876-13bd324e4b7b;AVAILABLE;3240419328;3.0178756713867188
SRVAAABEMPORTD;SRVAAABEMPORTD;DRP;2022-01-12;12:00:03;NTNX-AGUAS-ADEXUS-01:77663534;0ff4a03d-d15b-4eb2-a615-da99273e820b;AVAILABLE;482783232;0.4496269226074219
SRVAAABEMPORTD;SRVAAABEMPORTD;DRP;2022-01-12;11:00:03;NTNX-AGUAS-ADEXUS-01:77644242;5f06e4a9-411f-412f-b95b-998acbb3d8bb;AVAILABLE;701329920;0.6531643867492676
SRVAAABEMPORTD;SRVAAABEMPORTD;DRP;2022-01-12;10:00:03;NTNX-AGUAS-ADEXUS-01:77622474;b11b9c35-efee-4a17-a664-69f00b04af47;AVAILABLE;779672064;0.7261261940002441
SRVAAABEMPORTD;SRVAAABEMPORTD;DRP;2022-01-12;09:00:03;NTNX-AGUAS-ADEXUS-01:77603373;34fcf0a0-60a8-4010-96e7-1bd32c045d95;AVAILABLE;676441088;0.6299848556518555
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-11;18:00:15;566908785;59172402-d4e2-49db-9b4d-18cbcf6ad79a;AVAILABLE;4560493056;4.247290134429932
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-10;18:00:36;561760690;af2d5462-1c33-427c-9ccb-1729649353a4;AVAILABLE;4506167808;4.196695804595947
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-09;18:00:18;556768484;f827eb23-6527-4a72-a1cf-f2a2858a67bd;AVAILABLE;4493168128;4.18458890914917
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-08;18:00:32;552632641;05599ba3-6d6e-486e-a199-4ac4c2a80c6b;AVAILABLE;4186166784;3.8986716270446777
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-07;18:00:10;548291199;dfaa9281-62ed-4667-8ea1-2b4e3cf74bfb;AVAILABLE;4281701888;3.9876456260681152
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-06;18:00:19;543884709;151ca41f-e59e-417f-8e3e-c4a9302fa2a4;AVAILABLE;4263064576;3.9702882766723633
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-05;18:00:09;539303455;432d67ea-b345-4085-8b87-e0278f22f86b;AVAILABLE;4472125952;4.164991855621338
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-04;18:00:48;534660977;c452a115-6882-47a3-b085-7d5af076e65c;AVAILABLE;4547720704;4.2353949546813965
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-03;18:00:32;529753290;86accf19-0513-4ffb-bbbe-9d7824f9d1bc;AVAILABLE;4445855744;4.140525817871094
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-02;18:00:15;524927991;ef83533d-df49-47ee-ba53-fafcfde92a4a;AVAILABLE;4254748672;3.962543487548828
SRVPEDTSTD;SRVPEDTSTD;SNP;2022-01-01;18:00:13;520762543;6a6cd967-2b3b-4a1a-a288-a0b7c9e4f006;AVAILABLE;4543270400;4.231250286102295
SRVPEDTSTD;SRVPEDTSTD;SNP;2021-12-31;18:00:14;516693975;40e5b89f-048f-4dc9-bb14-faa673ef59f0;AVAILABLE;4264296448;3.971435546875
SRVPEDTSTD;SRVPEDTSTD;SNP;2021-12-30;18:00:23;512539676;84c46906-bcad-4798-9c36-ea8792586aa8;AVAILABLE;4392646144;4.090970516204834
SRVPEDTSTD;SRVPEDTSTD;SNP;2021-12-29;18:00:03;508251351;12ed6511-17fb-4d6b-b941-9780c0155c8f;AVAILABLE;4056361984;3.7777814865112305
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-11;18:00:19;566907401;95988875-bbf2-437a-9c9f-388729505940;AVAILABLE;453226496;0.4221000671386719
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-10;18:00:25;561759306;4c38f3d0-8227-4e66-81df-3cfe608a11c1;AVAILABLE;419749888;0.39092254638671875
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-09;18:00:10;556767100;5dee41bf-1021-487e-b1ad-c04c3c720e71;AVAILABLE;485748736;0.4523887634277344
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-08;18:00:25;552631257;9c1dda36-eee4-421e-a96a-c45bf0d9de6c;AVAILABLE;477446144;0.4446563720703125
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-07;18:00:01;548289815;f04812cd-c940-40f3-920e-506c3f96d670;AVAILABLE;468025344;0.435882568359375
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-06;18:00:17;543883325;eddbfa8c-973e-4c1d-9fd9-9ed33c745182;AVAILABLE;436731904;0.40673828125
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-05;18:00:06;539302071;951b115f-83b7-43cc-8384-09567e191446;AVAILABLE;469155840;0.4369354248046875
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-04;18:00:05;534659593;4747a2f1-66c2-4417-933b-126ae39a44f1;AVAILABLE;466333696;0.4343070983886719
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-03;18:00:02;529751906;1f38a64e-12db-4730-9b88-95551fd10492;AVAILABLE;468439040;0.4362678527832031
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-02;18:00:27;524926607;46465832-62ed-4353-ad4e-ebe374e4337e;AVAILABLE;471846912;0.4394416809082031
SRVAAMETAD;SRVAAMETAD;SNP;2022-01-01;18:00:07;520761159;7843788c-c44f-4d72-9135-fcb5650fef10;AVAILABLE;435113984;0.4052314758300781
SRVAAMETAD;SRVAAMETAD;SNP;2021-12-31;18:00:03;516692591;3c52038a-17a1-4028-ae48-7f44fbb1c1db;AVAILABLE;456269824;0.42493438720703125
SRVAAMETAD;SRVAAMETAD;SNP;2021-12-30;18:00:18;512538292;6c24f634-bb1e-4924-9e36-c8706713edcd;AVAILABLE;463458304;0.4316291809082031
SRVAAMETAD;SRVAAMETAD;SNP;2021-12-29;18:00:08;508249971;b71a36b8-bf58-4d72-975f-adecbb290fd4;AVAILABLE;457273344;0.4258689880371094
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-11;18:00:17;566908065;c74c738f-4497-4ad0-a8e3-2f69bafbe5d3;AVAILABLE;5333667840;4.967365264892578
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-10;18:00:04;561759970;bb652545-2842-450e-887e-e37f6270d334;AVAILABLE;3293499392;3.067310333251953
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-09;18:00:06;556767764;365437e9-8f75-4fe3-a403-668e59d3d2a9;AVAILABLE;3149729792;2.9334144592285156
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-08;18:00:12;552631921;5b017397-2fd2-4ca6-a5f6-eb19938c5500;AVAILABLE;4125388800;3.8420677185058594
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-07;18:00:02;548290479;facd9e5e-3f63-426c-be7c-9e14f9bf4dcd;AVAILABLE;3714314240;3.4592247009277344
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-06;18:00:12;543883989;faff7f1d-3cba-4d59-a142-4e576e441fc3;AVAILABLE;4889960448;4.554130554199219
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-05;18:00:22;539302735;cbd4a061-a989-4885-81eb-9b4ac924cd2f;AVAILABLE;3697328128;3.4434051513671875
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-04;18:00:17;534660257;aef0394b-3a14-4aba-8d41-3cf69227d7ee;AVAILABLE;2535620608;2.361480712890625
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-03;18:00:15;529752570;21cd7978-5172-4765-8a71-81a8d7d41ac3;AVAILABLE;2525966336;2.352489471435547
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-02;18:00:13;524927271;08ec7712-72fb-4fb4-9582-a3a543f51369;AVAILABLE;3529744384;3.2873306274414062
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2022-01-01;18:00:30;520761823;a512caee-ca2e-4a08-8404-c1baefae146d;AVAILABLE;3337515008;3.1083030700683594
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2021-12-31;18:00:24;516693255;a847a771-661c-497c-82ce-04956d214184;AVAILABLE;3057033216;2.8470840454101562
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2021-12-30;18:00:24;512538956;254ac8ed-2b1c-4b5c-b5bd-613ad3623dd4;AVAILABLE;2491654144;2.3205337524414062
SRVAAWEBAQVANCP;SRVAAWEBAQVANCP;SNP;2021-12-29;18:00:15;508250635;996cf5b1-4610-4753-bdde-1225b5bc3c07;AVAILABLE;2334568448;2.174236297607422
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-11;18:00:39;566908649;8e2d1678-f231-44ac-b710-79e261a47aa7;AVAILABLE;4217704448;3.9280433654785156
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-10;18:00:08;561760554;daf0040c-e124-424f-a894-c6342513eb31;AVAILABLE;4219203584;3.9294395446777344
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-09;18:00:23;556768348;c50a167c-ac05-42a1-9110-416fc3297e3c;AVAILABLE;4218920960;3.9291763305664062
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-08;18:00:09;552632505;16a698b1-7e87-4d04-ac67-2d815c78f5fa;AVAILABLE;4201848832;3.9132766723632812
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-07;18:00:27;548291063;b260a814-3dcc-48b5-8e50-77dc815b253a;AVAILABLE;4167966720;3.8817214965820312
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-06;18:00:09;543884573;66a3aca0-c2f3-41e3-9b0d-90ed668badb6;AVAILABLE;4093173760;3.8120651245117188
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-05;18:00:12;539303319;b64a5184-1d87-457c-86c9-650f4b0ddf13;AVAILABLE;4104744960;3.8228416442871094
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-04;18:00:08;534660841;5743d85a-8b66-4dbe-922b-2f7c19c611d8;AVAILABLE;3902169088;3.6341781616210938
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-03;18:00:22;529753154;d368d4f2-a34a-4380-b0fc-d702d3ddcc2c;AVAILABLE;4037652480;3.760356903076172
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-02;18:00:10;524927855;b56297be-39bc-4d44-80fc-205187f52a58;AVAILABLE;3917975552;3.6488990783691406
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2022-01-01;18:00:20;520762407;867e8f22-ba64-4968-a1ac-3a6bab1f7f42;AVAILABLE;4217757696;3.9280929565429688
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2021-12-31;18:00:19;516693839;7fb9e588-146f-4675-bd4a-a35f6f85ee8d;AVAILABLE;4055560192;3.7770347595214844
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2021-12-30;18:00:18;512539540;42f97bbc-4875-4204-8ec6-f874bff828fa;AVAILABLE;4168413184;3.8821372985839844
SRVCCNAGIOS;SRVCCNAGIOS;SNP;2021-12-29;18:00:04;508251219;2b6797ff-e56e-433b-98d2-29c6f928edfe;AVAILABLE;4039843840;3.7623977661132812
SRVAAWEBAQVANCT;SRVAAWEBAQVANCT;SNP;2022-01-11;18:00:14;566908269;75a0cf06-e6e0-4c7f-8893-8d6458d61b48;AVAILABLE;3724546048;3.4687538146972656
SRVAAWEBAQVANCT;SRVAAWEBAQVANCT;SNP;2022-01-10;18:00:13;561760174;ae5edfaf-89c3-435d-b266-c8960edfbe05;AVAILABLE;4320636928;4.023906707763672
SRVAAWEBAQVANCT;SRVAAWEBAQVANCT;SNP;2022-01-09;18:00:31;556767968;d4026f39-d16f-4a09-84c3-8eac3844d790;AVAILABLE;144129994752;134.23151779174805
SRVAAWEBAQVANCT;SRVAAWEBAQVANCT;SNP;2022-01-08;18:00:09;552632125;0821222a-cbc5-4986-8866-03e8cf686eec;AVAILABLE;6209904640;5.783424377441406
SRVAAWEBAQVANCT;SRVAAWEBAQVANCT;SNP;2022-01-07;18:00:23;548290683;611835f1-d302-4952-925a-e5317df08e58;AVAILABLE;5525807104;5.146308898925781
