"User_Id";"Cus_Id";"CR_Date_From";"CR_Date_To";"CIT_Status";"Cur_Code";"CU_Id";"CIT_Count";"CIT_Quantity";"CIT_Generation";"CI_CC_Id";"CU_Operation";"Typ_Code";"CC_Cur_Code";"CI_Id";"Rat_Id";"Rat_Price";"Rat_MU_Code";"Rat_Cur_Code";"Rat_Period";"Rat_Hourly";"Rat_Daily";"Rat_Monthly";"CR_Quantity";"CR_Quantity_at_Rate";"CC_XR";"CR_Cur_XR";"CR_ST_at_Rate_Cur";"CR_ST_at_CC_Cur";"CR_ST_at_Cur";"Cus_Name";"CI_Name";"CU_Description";"CC_Description";"Rat_Period_Description";"CC_Code";"Pla_Id";"Pla_Name";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"721";"606";"9696.000000000000";"1";"30070341";"NONE";"RAM";"UF";"7282";"9";"0.000076142857";"GB";"UF";"1";"0.000076142857";"0.001827428568";"0.054822857040";"9696.000000000000";"9696.000000000000";"1.000000000000";"1.000000000000";"0.738281141472";"0.738281141472";"0.738281141472";"LUMEN";"rac2";"rac2 - RAM";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"724";"217";"434.000000000000";"1";"30070341";"NONE";"CPU";"UF";"7283";"10";"0.000072571429";"UNT";"UF";"1";"0.000072571429";"0.001741714296";"0.052251428880";"434.000000000000";"434.000000000000";"1.000000000000";"1.000000000000";"0.031496000186";"0.031496000186";"0.031496000186";"LUMEN";"Desktop Lab Citrix";"Desktop Lab Citrix - CPU";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"726";"217";"6510.000000000000";"1";"30070341";"NONE";"DSK";"UF";"7283";"483";"0.001186000000";"GB";"UF";"3";"0.000001647222";"0.000039533333";"0.001186000000";"6510.000000000000";"9.041666666667";"1.000000000000";"1.000000000000";"0.010723416667";"0.010723416667";"0.010723416667";"LUMEN";"Desktop Lab Citrix";"Desktop Lab Citrix - DSK";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"MONTH";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"725";"217";"868.000000000000";"1";"30070341";"NONE";"RAM";"UF";"7283";"9";"0.000076142857";"GB";"UF";"1";"0.000076142857";"0.001827428568";"0.054822857040";"868.000000000000";"868.000000000000";"1.000000000000";"1.000000000000";"0.066091999876";"0.066091999876";"0.066091999876";"LUMEN";"Desktop Lab Citrix";"Desktop Lab Citrix - RAM";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"727";"217";"217.000000000000";"1";"30070341";"NONE";"CPU";"UF";"7284";"10";"0.000072571429";"UNT";"UF";"1";"0.000072571429";"0.001741714296";"0.052251428880";"217.000000000000";"217.000000000000";"1.000000000000";"1.000000000000";"0.015748000093";"0.015748000093";"0.015748000093";"LUMEN";"Test Lab 1";"Test Lab 1 - CPU";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"729";"217";"2170.000000000000";"1";"30070341";"NONE";"DSK";"UF";"7284";"483";"0.001186000000";"GB";"UF";"3";"0.000001647222";"0.000039533333";"0.001186000000";"2170.000000000000";"3.013888888889";"1.000000000000";"1.000000000000";"0.003574472222";"0.003574472222";"0.003574472222";"LUMEN";"Test Lab 1";"Test Lab 1 - DSK";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"MONTH";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"728";"217";"217.000000000000";"1";"30070341";"NONE";"RAM";"UF";"7284";"9";"0.000076142857";"GB";"UF";"1";"0.000076142857";"0.001827428568";"0.054822857040";"217.000000000000";"217.000000000000";"1.000000000000";"1.000000000000";"0.016522999969";"0.016522999969";"0.016522999969";"LUMEN";"Test Lab 1";"Test Lab 1 - RAM";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"730";"217";"1736.000000000000";"1";"30070341";"NONE";"CPU";"UF";"7285";"10";"0.000072571429";"UNT";"UF";"1";"0.000072571429";"0.001741714296";"0.052251428880";"1736.000000000000";"1736.000000000000";"1.000000000000";"1.000000000000";"0.125984000744";"0.125984000744";"0.125984000744";"LUMEN";"Windows2016DiskImage_sysprep_v1";"Windows2016DiskImage_sysprep_v1 - CPU";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"732";"217";"21700.000000000000";"1";"30070341";"NONE";"DSK";"UF";"7285";"483";"0.001186000000";"GB";"UF";"3";"0.000001647222";"0.000039533333";"0.001186000000";"21700.000000000000";"30.138888888889";"1.000000000000";"1.000000000000";"0.035744722222";"0.035744722222";"0.035744722222";"LUMEN";"Windows2016DiskImage_sysprep_v1";"Windows2016DiskImage_sysprep_v1 - DSK";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"MONTH";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"731";"217";"1736.000000000000";"1";"30070341";"NONE";"RAM";"UF";"7285";"9";"0.000076142857";"GB";"UF";"1";"0.000076142857";"0.001827428568";"0.054822857040";"1736.000000000000";"1736.000000000000";"1.000000000000";"1.000000000000";"0.132183999752";"0.132183999752";"0.132183999752";"LUMEN";"Windows2016DiskImage_sysprep_v1";"Windows2016DiskImage_sysprep_v1 - RAM";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
